image_path,source,k,masking_method,condition,score,drop,original_score
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,blur,random_seed3,0.915442,-0.001171,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,blur,random_seed4,0.676885,0.237386,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,blur,hot,0.43529,0.478982,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,blur,bottom,0.914638,-0.000366,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,blur,random_mean,0.868433,0.045838,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.845685,0.068586,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.908938,0.005333,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.926376,-0.012105,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_seed0,0.922862,-0.00859,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_seed1,0.917319,-0.003048,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_seed2,0.928507,-0.014235,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_seed3,0.910222,0.004049,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_seed4,0.724971,0.1893,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,hot,0.477369,0.436903,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,bottom,0.911393,0.002878,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,blur,random_mean,0.880776,0.033495,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.239256,0.675015,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.914518,-0.000247,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_424.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.930384,-0.016113,0.914271
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_seed0,0.929106,0.001657,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_seed1,0.927159,0.003604,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_seed2,0.928134,0.002629,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_seed3,0.929064,0.001699,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_seed4,0.927452,0.003311,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,hot,0.931465,-0.000703,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,bottom,0.927878,0.002884,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,blur,random_mean,0.928183,0.00258,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.910756,0.020006,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.925483,0.005279,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.920679,0.010083,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_seed0,0.922432,0.008331,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_seed1,0.906167,0.024595,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_seed2,0.931703,-0.000941,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_seed3,0.931525,-0.000762,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_seed4,0.877393,0.05337,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,hot,0.834256,0.096506,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,bottom,0.929321,0.001442,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,blur,random_mean,0.913844,0.016918,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.363555,0.567207,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.922765,0.007998,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.926199,0.004563,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_seed0,0.938626,-0.007863,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_seed1,0.854264,0.076499,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_seed2,0.665018,0.265745,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_seed3,0.878531,0.052232,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_seed4,0.688074,0.242689,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,hot,0.693195,0.237567,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,bottom,0.933296,-0.002534,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,blur,random_mean,0.804902,0.12586,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.473766,0.456996,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.921242,0.00952,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_431.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.923061,0.007702,0.930762
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_seed0,0.913398,0.027033,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_seed1,0.934332,0.006099,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_seed2,0.902664,0.037766,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_seed3,0.934246,0.006185,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_seed4,0.93908,0.00135,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,hot,0.819556,0.120874,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,bottom,0.936658,0.003772,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,blur,random_mean,0.924744,0.015687,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.202344,0.738087,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.929481,0.01095,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.910167,0.030263,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_seed0,0.913488,0.026943,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_seed1,0.911184,0.029247,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_seed2,0.456232,0.484198,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_seed3,0.758606,0.181824,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_seed4,0.931385,0.009045,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,hot,0.737151,0.203279,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,bottom,0.927801,0.01263,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,blur,random_mean,0.794179,0.146251,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.097628,0.842802,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.860789,0.079642,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.840727,0.099704,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_seed0,0.839485,0.100945,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_seed1,0.602806,0.337624,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_seed2,0.926945,0.013486,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_seed3,0.871734,0.068696,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_seed4,0.826249,0.114181,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,hot,0.625264,0.315167,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,bottom,0.915804,0.024626,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,blur,random_mean,0.813444,0.126987,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.101192,0.839239,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.803744,0.136686,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_434.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.838357,0.102074,0.94043
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_seed0,0.925354,-0.002746,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_seed1,0.92229,0.000318,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_seed2,0.926071,-0.003463,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_seed3,0.926624,-0.004016,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_seed4,0.926413,-0.003805,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,hot,0.794898,0.12771,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,bottom,0.92198,0.000628,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,blur,random_mean,0.925351,-0.002742,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.823144,0.099464,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.909147,0.013461,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.14702,0.775588,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_seed0,0.934881,-0.012272,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_seed1,0.927504,-0.004895,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_seed2,0.88544,0.037169,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_seed3,0.869239,0.05337,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_seed4,0.922903,-0.000295,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,hot,0.743884,0.178725,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,bottom,0.923953,-0.001345,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,blur,random_mean,0.907993,0.014615,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.877155,0.045454,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.919755,0.002854,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.624889,0.297719,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_seed0,0.720588,0.20202,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_seed1,0.726656,0.195952,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_seed2,0.780796,0.141812,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_seed3,0.916957,0.005652,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_seed4,0.855808,0.066801,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,hot,0.745717,0.176892,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,bottom,0.92594,-0.003331,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,blur,random_mean,0.800161,0.122447,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.679415,0.243193,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.901794,0.020815,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_441.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.631726,0.290882,0.922608
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_seed0,0.451255,0.445611,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_seed1,0.715863,0.181003,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_seed2,0.067331,0.829534,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_seed3,0.826574,0.070292,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_seed4,0.849381,0.047485,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,hot,0.479578,0.417287,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,bottom,0.880327,0.016539,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,blur,random_mean,0.582081,0.314785,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.120808,0.776058,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.85939,0.037475,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.299286,0.59758,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_seed0,0.13242,0.764446,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_seed1,0.70041,0.196455,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_seed2,0.093983,0.802883,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_seed3,0.113327,0.783538,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_seed4,0.859091,0.037775,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,hot,0.095575,0.80129,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,bottom,0.886337,0.010529,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,blur,random_mean,0.379846,0.517019,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.076333,0.820533,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.819104,0.077761,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.474291,0.422575,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_seed0,0.465545,0.43132,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_seed1,0.628014,0.268852,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_seed2,0.252266,0.6446,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_seed3,0.584219,0.312647,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_seed4,0.437544,0.459322,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,hot,0.253301,0.643565,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,bottom,0.813981,0.082884,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,blur,random_mean,0.473518,0.423348,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.113682,0.783184,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.892709,0.004157,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_442.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.834529,0.062337,0.896866
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_seed0,0.932424,0.010038,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_seed1,0.939197,0.003265,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_seed2,0.939711,0.002751,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_seed3,0.932715,0.009747,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_seed4,0.942844,-0.000382,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,hot,0.931439,0.011023,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,bottom,0.942623,-0.000161,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,blur,random_mean,0.937378,0.005084,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,hot,0.896909,0.045554,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,bottom,0.930576,0.011886,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.05,constant_fill_CONFOUNDED,random_scattered,0.847359,0.095103,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_seed0,0.945848,-0.003386,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_seed1,0.918883,0.023579,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_seed2,0.942645,-0.000183,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_seed3,0.926983,0.015479,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_seed4,0.937257,0.005205,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,hot,0.84847,0.093992,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,bottom,0.939356,0.003106,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,blur,random_mean,0.934323,0.008139,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,hot,0.722279,0.220183,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,bottom,0.933853,0.008609,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.1,constant_fill_CONFOUNDED,random_scattered,0.922859,0.019604,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_seed0,0.937357,0.005105,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_seed1,0.822126,0.120336,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_seed2,0.943642,-0.00118,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_seed3,0.942493,-3.1e-05,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_seed4,0.893381,0.049082,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,hot,0.755387,0.187075,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,bottom,0.939857,0.002605,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,blur,random_mean,0.9078,0.034662,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,hot,0.846192,0.096271,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,bottom,0.932492,0.00997,0.942462
C:\My_Project\AIGC\AIGuard\unseen\fake_450.jpg,aiguard_unseen,0.2,constant_fill_CONFOUNDED,random_scattered,0.920849,0.021613,0.942462
